,num_decks_initial,running_count,expected_value,true_count,avg (dollars/hour)
129,8,129,78862.0,23.372822299651567,473.17199999999997
130,8,130,79700.0,23.63636363636364,478.2
131,8,131,77901.0,23.901754385964917,467.406
132,8,132,78390.0,24.16901408450704,470.34
133,8,133,83601.0,24.43816254416961,501.606
134,8,134,86616.0,24.709219858156025,519.696
135,8,135,85753.0,24.982206405693947,514.518
136,8,136,83727.0,25.257142857142856,502.36199999999997
137,8,137,93211.0,25.534050179211476,559.266
138,8,138,91991.0,25.812949640287773,551.946
139,8,139,95297.0,26.09386281588448,571.7819999999999
140,8,140,94975.0,26.3768115942029,569.85
141,8,141,93720.0,26.661818181818184,562.3199999999999
142,8,142,95332.0,26.94890510948905,571.992
143,8,143,96534.0,27.23809523809524,579.204
144,8,144,96479.0,27.52941176470588,578.874
145,8,145,102211.0,27.822878228782287,613.266
146,8,146,101317.0,28.11851851851852,607.9019999999999
147,8,147,107537.0,28.41635687732342,645.222
148,8,148,102329.0,28.71641791044776,613.9739999999999
149,8,149,108961.0,29.0187265917603,653.766
150,8,150,109510.0,29.32330827067669,657.06
151,8,151,104631.0,29.63018867924529,627.786
152,8,152,115060.0,29.93939393939394,690.36
153,8,153,106222.0,30.250950570342205,637.332
154,8,154,116694.0,30.56488549618321,700.164
155,8,155,116544.0,30.88122605363985,699.264
156,8,156,117124.0,31.2,702.7439999999999
157,8,157,117434.0,31.52123552123552,704.6039999999999
158,8,158,124924.0,31.84496124031008,749.544
159,8,159,123683.0,32.17120622568093,742.098
160,7,0,-18892.0,0.0,-113.35199999999999
161,7,1,-16179.0,0.1432506887052341,-97.074
162,7,2,-17173.0,0.287292817679558,-103.038
163,7,3,-12862.0,0.4321329639889196,-77.172
164,7,4,-14777.0,0.5777777777777777,-88.66199999999999
165,7,5,-16786.0,0.724233983286908,-100.716
166,7,6,-13511.0,0.8715083798882681,-81.066
167,7,7,-13227.0,1.019607843137255,-79.362
168,7,8,-9319.0,1.1685393258426966,-55.913999999999994
169,7,9,-13272.0,1.3183098591549296,-79.63199999999999
170,7,10,-12166.0,1.4689265536723164,-72.996
171,7,11,-10631.0,1.6203966005665722,-63.785999999999994
172,7,12,-7227.0,1.7727272727272727,-43.361999999999995
173,7,13,-13404.0,1.9259259259259256,-80.42399999999999
174,7,14,-9627.0,2.08,-57.762
175,7,15,-6327.0,2.2349570200573066,-37.961999999999996
176,7,16,-7551.0,2.390804597701149,-45.306
177,7,17,-6693.0,2.547550432276657,-40.158
178,7,18,-7758.0,2.705202312138728,-46.547999999999995
179,7,19,-4796.0,2.8637681159420287,-28.776
180,7,20,-5058.0,3.0232558139534884,-30.348
181,7,21,-9504.0,3.183673469387755,-57.024
182,7,22,-7150.0,3.345029239766082,-42.9
183,7,23,-5695.0,3.50733137829912,-34.17
184,7,24,-3769.0,3.670588235294118,-22.613999999999997
185,7,25,-5758.0,3.834808259587021,-34.548
186,7,26,-4019.0,4.0,-24.113999999999997
187,7,27,1412.0,4.166172106824925,8.472
188,7,28,-4714.0,4.333333333333333,-28.284
189,7,29,-388.0,4.501492537313433,-2.328
190,7,30,318.0,4.6706586826347305,1.908
191,7,31,-574.0,4.8408408408408405,-3.444
192,7,32,1982.0,5.012048192771084,11.892
193,7,33,737.0,5.18429003021148,4.422
194,7,34,-724.0,5.357575757575757,-4.343999999999999
195,7,35,4468.0,5.531914893617022,26.808
196,7,36,1571.0,5.707317073170732,9.426
197,7,37,-513.0,5.883792048929664,-3.078
198,7,38,1046.0,6.061349693251533,6.276
199,7,39,7146.0,6.24,42.876
200,7,40,5277.0,6.419753086419753,31.662
201,7,41,10003.0,6.60061919504644,60.018
202,7,42,7372.0,6.782608695652174,44.232
203,7,43,9243.0,6.965732087227414,55.458
204,7,44,8621.0,7.15,51.726
205,7,45,9526.0,7.335423197492163,57.156
206,7,46,10477.0,7.522012578616352,62.861999999999995
207,7,47,6589.0,7.709779179810726,39.534
208,7,48,14416.0,7.89873417721519,86.496
209,7,49,11632.0,8.088888888888889,69.792
210,7,50,17111.0,8.280254777070065,102.666
211,7,51,14266.0,8.472843450479234,85.59599999999999
212,7,52,14599.0,8.666666666666666,87.594
213,7,53,14688.0,8.861736334405144,88.128
214,7,54,13634.0,9.058064516129033,81.804
215,7,55,18771.0,9.25566343042071,112.62599999999999
216,7,56,12502.0,9.454545454545451,75.012
217,7,57,17243.0,9.65472312703583,103.458
218,7,58,18441.0,9.856209150326796,110.646
219,7,59,14747.0,10.059016393442624,88.482
220,7,60,17941.0,10.263157894736842,107.646
221,7,61,17467.0,10.46864686468647,104.80199999999999
222,7,62,25612.0,10.675496688741722,153.672
223,7,63,21556.0,10.883720930232558,129.33599999999998
224,7,64,25514.0,11.093333333333334,153.084
225,7,65,23360.0,11.304347826086955,140.16
226,7,66,22920.0,11.516778523489933,137.51999999999998
227,7,67,25682.0,11.73063973063973,154.09199999999998
228,7,68,28747.0,11.945945945945946,172.482
229,7,69,25752.0,12.16271186440678,154.512
230,7,70,26707.0,12.38095238095238,160.242
231,7,71,29065.0,12.600682593856654,174.39
232,7,72,23441.0,12.82191780821918,140.646
233,7,73,30771.0,13.044673539518902,184.626
234,7,74,31021.0,13.26896551724138,186.126
235,7,75,37558.0,13.494809688581316,225.34799999999998
236,7,76,37589.0,13.722222222222223,225.534
237,7,77,33188.0,13.951219512195122,199.128
238,7,78,38556.0,14.181818181818182,231.33599999999998
239,7,79,40308.0,14.4140350877193,241.84799999999998
240,7,80,35252.0,14.647887323943662,211.512
241,7,81,42206.0,14.883392226148407,253.236
242,7,82,38390.0,15.120567375886525,230.34
243,7,83,39355.0,15.359430604982206,236.13
244,7,84,42028.0,15.6,252.16799999999998
245,7,85,39932.0,15.842293906810037,239.59199999999998
246,7,86,51056.0,16.086330935251798,306.336
247,7,87,43505.0,16.332129963898918,261.03
248,7,88,44796.0,16.579710144927535,268.776
249,7,89,42905.0,16.829090909090908,257.43
250,7,90,46288.0,17.08029197080292,277.728
251,7,91,51377.0,17.333333333333332,308.262
252,7,92,50792.0,17.58823529411765,304.752
253,7,93,52364.0,17.8450184501845,314.18399999999997
254,7,94,55318.0,18.103703703703705,331.90799999999996
255,7,95,57040.0,18.36431226765799,342.24
256,7,96,53067.0,18.62686567164179,318.402
257,7,97,61458.0,18.89138576779026,368.748
258,7,98,58691.0,19.157894736842103,352.14599999999996
259,7,99,58684.0,19.426415094339625,352.104
260,7,100,59445.0,19.6969696969697,356.66999999999996
261,7,101,62834.0,19.969581749049432,377.00399999999996
262,7,102,62749.0,20.244274809160306,376.49399999999997
263,7,103,60409.0,20.521072796934867,362.454
264,7,104,60812.0,20.8,364.87199999999996
265,7,105,65868.0,21.08108108108108,395.20799999999997
266,7,106,67440.0,21.36434108527132,404.64
267,7,107,69223.0,21.64980544747081,415.33799999999997
268,7,108,72628.0,21.9375,435.768
269,7,109,70301.0,22.22745098039216,421.806
270,7,110,72004.0,22.51968503937008,432.024
271,7,111,75453.0,22.81422924901186,452.71799999999996
272,7,112,72587.0,23.111111111111114,435.522
273,7,113,78438.0,23.41035856573705,470.628
274,7,114,76795.0,23.712,460.77
275,7,115,77084.0,24.016064257028116,462.50399999999996
276,7,116,80456.0,24.32258064516129,482.736
277,7,117,82119.0,24.63157894736842,492.714
278,7,118,80101.0,24.943089430894307,480.606
279,7,119,83346.0,25.257142857142856,500.07599999999996
280,7,120,91987.0,25.57377049180328,551.922
281,7,121,87160.0,25.893004115226336,522.9599999999999
282,7,122,86182.0,26.21487603305785,517.092
283,7,123,86650.0,26.539419087136928,519.9
284,7,124,95884.0,26.86666666666667,575.304
285,7,125,93012.0,27.196652719665277,558.072
286,7,126,92446.0,27.529411764705884,554.6759999999999
287,7,127,97508.0,27.864978902953588,585.048
288,7,128,106982.0,28.203389830508478,641.8919999999999
289,7,129,105180.0,28.54468085106383,631.0799999999999
290,7,130,104751.0,28.88888888888889,628.506
291,7,131,108633.0,29.236051502145923,651.798
292,7,132,105417.0,29.58620689655172,632.502
293,7,133,110847.0,29.939393939393938,665.082
294,7,134,116840.0,30.29565217391304,701.04
295,7,135,125029.0,30.65502183406113,750.174
296,7,136,121566.0,31.01754385964912,729.396
297,7,137,123182.0,31.383259911894275,739.092
298,7,138,116157.0,31.75221238938053,696.942
299,7,139,124220.0,32.12444444444445,745.3199999999999
300,6,0,-18004.0,0.0,-108.024
301,6,1,-15810.0,0.1672025723472668,-94.86
302,6,2,-13289.0,0.3354838709677419,-79.734
303,6,3,-16308.0,0.5048543689320388,-97.848
304,6,4,-14731.0,0.6753246753246753,-88.386
305,6,5,-15038.0,0.8469055374592833,-90.228
306,6,6,-14575.0,1.0196078431372548,-87.45
307,6,7,-9837.0,1.1934426229508197,-59.022
308,6,8,-12449.0,1.368421052631579,-74.694
309,6,9,-14757.0,1.5445544554455446,-88.542
310,6,10,-13925.0,1.7218543046357615,-83.55
311,6,11,-8735.0,1.9003322259136213,-52.41
312,6,12,-9015.0,2.08,-54.089999999999996
313,6,13,-11086.0,2.260869565217391,-66.51599999999999
314,6,14,-9772.0,2.442953020134228,-58.632
315,6,15,-7224.0,2.6262626262626263,-43.344
316,6,16,-6670.0,2.8108108108108105,-40.019999999999996
317,6,17,-4410.0,2.9966101694915253,-26.459999999999997
318,6,18,-7010.0,3.183673469387755,-42.059999999999995
319,6,19,-7295.0,3.3720136518771326,-43.769999999999996
320,6,20,-8252.0,3.561643835616439,-49.512
321,6,21,-4131.0,3.752577319587629,-24.785999999999998
322,6,22,-8873.0,3.944827586206897,-53.238
323,6,23,-2617.0,4.13840830449827,-15.702
324,6,24,-3850.0,4.333333333333333,-23.099999999999998
325,6,25,847.0,4.529616724738676,5.082
326,6,26,-4740.0,4.727272727272728,-28.439999999999998
327,6,27,-3506.0,4.926315789473684,-21.035999999999998
328,6,28,-2250.0,5.126760563380282,-13.5
329,6,29,-499.0,5.328621908127208,-2.9939999999999998
330,6,30,3100.0,5.531914893617021,18.599999999999998
331,6,31,3128.0,5.736654804270462,18.768
332,6,32,92.0,5.942857142857142,0.5519999999999999
333,6,33,3905.0,6.150537634408603,23.43
334,6,34,3260.0,6.359712230215828,19.56
335,6,35,4100.0,6.5703971119133575,24.599999999999998
336,6,36,7190.0,6.782608695652174,43.14
337,6,37,5777.0,6.996363636363636,34.662
338,6,38,6674.0,7.211678832116789,40.044
339,6,39,10494.0,7.428571428571429,62.964
340,6,40,9804.0,7.647058823529411,58.824
341,6,41,13043.0,7.867158671586716,78.258
342,6,42,10194.0,8.088888888888889,61.163999999999994
343,6,43,11898.0,8.312267657992564,71.38799999999999
344,6,44,15190.0,8.53731343283582,91.14
345,6,45,12641.0,8.764044943820224,75.846
346,6,46,12665.0,8.99248120300752,75.99
347,6,47,11626.0,9.222641509433965,69.756
348,6,48,14901.0,9.454545454545457,89.40599999999999
349,6,49,15289.0,9.688212927756654,91.734
350,6,50,14505.0,9.923664122137405,87.03
351,6,51,27755.0,10.160919540229886,166.53
352,6,52,18444.0,10.4,110.664
353,6,53,20651.0,10.64092664092664,123.90599999999999
354,6,54,27205.0,10.883720930232558,163.23
355,6,55,20500.0,11.1284046692607,123.0
356,6,56,22789.0,11.375,136.73399999999998
357,6,57,29478.0,11.623529411764704,176.868
358,6,58,24069.0,11.874015748031496,144.414
359,6,59,25081.0,12.126482213438736,150.486
360,6,60,30704.0,12.38095238095238,184.224
361,6,61,28274.0,12.637450199203188,169.644
362,6,62,33307.0,12.896,199.84199999999998
363,6,63,33451.0,13.156626506024097,200.706
364,6,64,30710.0,13.419354838709678,184.26
365,6,65,34559.0,13.68421052631579,207.35399999999998
366,6,66,31931.0,13.951219512195122,191.58599999999998
367,6,67,31616.0,14.220408163265306,189.696
368,6,68,38140.0,14.491803278688524,228.84
369,6,69,37538.0,14.765432098765432,225.22799999999998
370,6,70,38876.0,15.041322314049586,233.256
371,6,71,41341.0,15.319502074688796,248.046
372,6,72,40398.0,15.6,242.38799999999998
373,6,73,45952.0,15.88284518828452,275.712
374,6,74,42627.0,16.168067226890756,255.762
375,6,75,45723.0,16.455696202531648,274.33799999999997
376,6,76,41379.0,16.74576271186441,248.274
377,6,77,47667.0,17.038297872340426,286.002
378,6,78,44583.0,17.333333333333332,267.498
379,6,79,53033.0,17.630901287553648,318.198
380,6,80,46790.0,17.93103448275862,280.74
381,6,81,55811.0,18.233766233766232,334.866
382,6,82,46600.0,18.539130434782606,279.59999999999997
383,6,83,57382.0,18.8471615720524,344.292
384,6,84,61290.0,19.157894736842103,367.74
385,6,85,57686.0,19.47136563876652,346.116
386,6,86,61806.0,19.787610619469028,370.83599999999996
387,6,87,57667.0,20.10666666666667,346.002
388,6,88,61912.0,20.42857142857143,371.472
389,6,89,62722.0,20.753363228699552,376.332
390,6,90,65227.0,21.08108108108108,391.36199999999997
391,6,91,68821.0,21.41176470588235,412.926
392,6,92,67588.0,21.745454545454542,405.52799999999996
393,6,93,66715.0,22.082191780821915,400.28999999999996
394,6,94,67946.0,22.42201834862385,407.676
395,6,95,71662.0,22.764976958525345,429.972
396,6,96,76336.0,23.11111111111111,458.01599999999996
397,6,97,80073.0,23.460465116279067,480.438
398,6,98,75406.0,23.813084112149536,452.436
399,6,99,75606.0,24.169014084507044,453.63599999999997
400,6,100,82233.0,24.528301886792452,493.39799999999997
401,6,101,82885.0,24.89099526066351,497.31
402,6,102,88118.0,25.257142857142856,528.708
403,6,103,93268.0,25.62679425837321,559.608
404,6,104,89445.0,26.0,536.67
405,6,105,89447.0,26.3768115942029,536.682
406,6,106,92071.0,26.75728155339806,552.4259999999999
407,6,107,100145.0,27.141463414634146,600.87
408,6,108,96396.0,27.529411764705884,578.376
409,6,109,97879.0,27.92118226600985,587.274
410,6,110,101897.0,28.31683168316832,611.382
411,6,111,103765.0,28.71641791044776,622.5899999999999
412,6,112,99754.0,29.12,598.524
413,6,113,101880.0,29.52763819095477,611.28
414,6,114,116454.0,29.93939393939394,698.7239999999999
415,6,115,115049.0,30.35532994923858,690.294
416,6,116,113671.0,30.775510204081638,682.026
417,6,117,113966.0,31.2,683.7959999999999
418,6,118,116572.0,31.62886597938144,699.432
419,6,119,119028.0,32.06217616580311,714.168
420,5,0,-18702.0,0.0,-112.21199999999999
421,5,1,-18198.0,0.2007722007722007,-109.18799999999999
422,5,2,-17814.0,0.4031007751937984,-106.884
423,5,3,-11503.0,0.6070038910505836,-69.018
424,5,4,-16282.0,0.8125,-97.692
425,5,5,-13226.0,1.0196078431372548,-79.356
426,5,6,-14558.0,1.2283464566929132,-87.348
427,5,7,-11849.0,1.4387351778656128,-71.094
428,5,8,-12533.0,1.650793650793651,-75.198
429,5,9,-11782.0,1.8645418326693228,-70.692
430,5,10,-9663.0,2.08,-57.977999999999994
431,5,11,-11872.0,2.2971887550200805,-71.232
432,5,12,-14558.0,2.5161290322580645,-87.348
433,5,13,-11915.0,2.736842105263158,-71.49
434,5,14,-2613.0,2.959349593495935,-15.677999999999999
435,5,15,-10709.0,3.183673469387755,-64.25399999999999
436,5,16,-9518.0,3.4098360655737703,-57.108
437,5,17,-11410.0,3.637860082304527,-68.46
438,5,18,-2627.0,3.867768595041322,-15.761999999999999
439,5,19,-8355.0,4.099585062240664,-50.129999999999995
440,5,20,-7685.0,4.333333333333334,-46.11
441,5,21,-6119.0,4.569037656903766,-36.714
442,5,22,-3835.0,4.806722689075631,-23.009999999999998
443,5,23,139.0,5.046413502109705,0.834
444,5,24,-2528.0,5.288135593220339,-15.168
445,5,25,153.0,5.531914893617022,0.9179999999999999
446,5,26,3772.0,5.777777777777778,22.631999999999998
447,5,27,1332.0,6.0257510729613735,7.992
448,5,28,4303.0,6.275862068965517,25.817999999999998
449,5,29,4600.0,6.528138528138528,27.599999999999998
450,5,30,2504.0,6.782608695652174,15.024
451,5,31,4689.0,7.039301310043667,28.134
452,5,32,7013.0,7.298245614035087,42.077999999999996
453,5,33,5334.0,7.559471365638767,32.004
454,5,34,15610.0,7.823008849557523,93.66
455,5,35,6007.0,8.088888888888889,36.042
456,5,36,8885.0,8.357142857142858,53.309999999999995
457,5,37,12358.0,8.62780269058296,74.148
458,5,38,12632.0,8.9009009009009,75.792
459,5,39,14085.0,9.176470588235292,84.50999999999999
460,5,40,13530.0,9.454545454545457,81.17999999999999
461,5,41,18888.0,9.735159817351596,113.32799999999999
462,5,42,16484.0,10.01834862385321,98.904
463,5,43,18729.0,10.304147465437786,112.374
464,5,44,16765.0,10.592592592592592,100.58999999999999
465,5,45,24210.0,10.883720930232558,145.26
466,5,46,21108.0,11.177570093457945,126.648
467,5,47,22531.0,11.47417840375587,135.186
468,5,48,21686.0,11.773584905660378,130.11599999999999
469,5,49,21689.0,12.075829383886257,130.134
470,5,50,27410.0,12.38095238095238,164.45999999999998
471,5,51,26539.0,12.688995215311005,159.23399999999998
472,5,52,30642.0,13.0,183.852
473,5,53,28436.0,13.31400966183575,170.61599999999999
474,5,54,30338.0,13.631067961165048,182.028
475,5,55,35441.0,13.951219512195122,212.646
476,5,56,32774.0,14.27450980392157,196.64399999999998
477,5,57,39671.0,14.600985221674875,238.02599999999998
478,5,58,38519.0,14.930693069306932,231.11399999999998
479,5,59,39711.0,15.2636815920398,238.266
480,5,60,37449.0,15.6,224.694
481,5,61,39272.0,15.93969849246231,235.63199999999998
482,5,62,39181.0,16.282828282828284,235.08599999999998
483,5,63,43476.0,16.629441624365484,260.856
484,5,64,51757.0,16.979591836734695,310.542
485,5,65,45511.0,17.333333333333332,273.066
486,5,66,49177.0,17.690721649484537,295.062
487,5,67,45754.0,18.05181347150259,274.524
488,5,68,52648.0,18.416666666666664,315.888
489,5,69,55676.0,18.785340314136125,334.056
490,5,70,51612.0,19.157894736842103,309.67199999999997
491,5,71,53764.0,19.53439153439153,322.584
492,5,72,55433.0,19.91489361702128,332.598
493,5,73,58853.0,20.299465240641712,353.118
494,5,74,58351.0,20.688172043010752,350.106
495,5,75,59819.0,21.08108108108108,358.914
496,5,76,70344.0,21.47826086956522,422.06399999999996
497,5,77,68103.0,21.879781420765028,408.618
498,5,78,69254.0,22.285714285714285,415.524
499,5,79,71675.0,22.69613259668508,430.04999999999995
500,5,80,77366.0,23.11111111111111,464.19599999999997
501,5,81,71387.0,23.53072625698324,428.322
502,5,82,74507.0,23.955056179775283,447.042
503,5,83,82940.0,24.384180790960453,497.64
504,5,84,78536.0,24.81818181818182,471.21599999999995
505,5,85,87694.0,25.257142857142856,526.164
506,5,86,86767.0,25.701149425287355,520.602
507,5,87,87069.0,26.15028901734104,522.414
508,5,88,82864.0,26.6046511627907,497.18399999999997
509,5,89,92636.0,27.06432748538012,555.816
510,5,90,96826.0,27.529411764705884,580.956
511,5,91,96615.0,28.0,579.6899999999999
512,5,92,97836.0,28.476190476190474,587.016
513,5,93,103504.0,28.95808383233533,621.024
514,5,94,114784.0,29.44578313253012,688.704
515,5,95,102875.0,29.93939393939394,617.25
516,5,96,108285.0,30.439024390243905,649.7099999999999
517,5,97,108742.0,30.94478527607362,652.452
518,5,98,115377.0,31.45679012345679,692.262
519,5,99,117344.0,31.975155279503102,704.064
520,4,0,-18483.0,0.0,-110.898
521,4,1,-20266.0,0.251207729468599,-121.59599999999999
522,4,2,-17247.0,0.5048543689320388,-103.482
523,4,3,-17291.0,0.7609756097560976,-103.746
524,4,4,-14561.0,1.019607843137255,-87.366
525,4,5,-17861.0,1.2807881773399017,-107.166
526,4,6,-14134.0,1.5445544554455446,-84.804
527,4,7,-11453.0,1.8109452736318408,-68.718
528,4,8,-13475.0,2.08,-80.85
529,4,9,-12699.0,2.351758793969849,-76.194
530,4,10,-10246.0,2.6262626262626263,-61.476
531,4,11,-9592.0,2.903553299492386,-57.552
532,4,12,-8716.0,3.183673469387755,-52.296
533,4,13,-7723.0,3.466666666666667,-46.338
534,4,14,-7826.0,3.752577319587629,-46.955999999999996
535,4,15,-6181.0,4.041450777202073,-37.086
536,4,16,-4272.0,4.333333333333333,-25.631999999999998
537,4,17,-5258.0,4.628272251308901,-31.548
538,4,18,-3072.0,4.926315789473684,-18.432
539,4,19,36.0,5.227513227513228,0.216
540,4,20,-425.0,5.531914893617021,-2.55
541,4,21,2645.0,5.839572192513369,15.87
542,4,22,-678.0,6.150537634408602,-4.068
543,4,23,3508.0,6.4648648648648654,21.048
544,4,24,990.0,6.782608695652174,5.9399999999999995
545,4,25,5922.0,7.103825136612022,35.532
546,4,26,7305.0,7.428571428571429,43.83
547,4,27,6933.0,7.756906077348066,41.598
548,4,28,4913.0,8.088888888888889,29.477999999999998
549,4,29,8627.0,8.424581005586592,51.762
550,4,30,12748.0,8.764044943820226,76.488
551,4,31,13435.0,9.107344632768362,80.61
552,4,32,14234.0,9.454545454545457,85.404
553,4,33,14546.0,9.805714285714286,87.276
554,4,34,14861.0,10.160919540229886,89.166
555,4,35,14639.0,10.520231213872831,87.83399999999999
556,4,36,20791.0,10.883720930232558,124.746
557,4,37,19080.0,11.251461988304094,114.47999999999999
558,4,38,21474.0,11.623529411764704,128.844
559,4,39,24668.0,12.0,148.00799999999998
560,4,40,26504.0,12.38095238095238,159.024
561,4,41,25396.0,12.766467065868262,152.376
562,4,42,27932.0,13.156626506024097,167.59199999999998
563,4,43,28433.0,13.551515151515153,170.59799999999998
564,4,44,34071.0,13.951219512195122,204.426
565,4,45,34398.0,14.355828220858896,206.38799999999998
